,likes,replies,retweets,text,timestamp,user
575,6,0,1,#DateMyFamilyZambia bro don't give her your number. Trust me . Don't do it. Zolist. Plus 2kids and a desperation for marriage and not to be dumped. Emotional baggage and clear trust issues. Why? Don't do it.,2019-02-28 20:29:05,jaymaxgie
576,9,1,0,Ba Ashley ama knuckles tayeli best #DateMyFamilyZambia,2019-02-28 20:29:04,KingkaSuli
577,2,0,0,Eish is this how people felt when watching the last episode of #datemyfamilyZambia  ewwww,2019-04-06 13:01:00,AnastasiaKasong
578,0,0,0,"""He's not picky....

He'll go out with anyone who is beautiful, he likes light skinned girls""

Sounds picky to me fam 
#DateMyFamilyZambia pic.twitter.com/4J09lpAGKO",2019-04-06 12:41:30,JeraZW
579,1,1,1,Ninshi uyu mu boys ni one trousers #DateMyFamilly #datemyfamilyZambia https://twitter.com/michstizzy/status/1113905078304411650 …,2019-04-05 19:42:51,Epk_zambia
580,0,0,0,The most boring episode the yesterday one.I wasted my time #datemyfamilyzambia,2019-04-05 17:25:54,EliphasSoko
581,2,0,0,#DateMyFamilyZambia,2019-04-05 17:06:44,Ruth_Nakamba
582,4,0,0,"#datemyfamilyzambia last night's show was boring.
The girl just wanted money. She wasn't real at all",2019-04-05 16:22:35,Mataamwiya1
583,2,0,0,"#DobsRidiculosity saw a tweet earlier today where somebody referred to Olanimas as a celebrity... well, there's hope for me if this is how easy it is to become a celebrity nowadays #DateMyFamilyZambia",2019-04-05 11:56:52,badlydrawndobs
584,14,1,0,"Okay what's wrong with dating a student kanshi 
For that person to be in university which means he has something planned for the future..  #datemyfamilyzambia",2019-04-05 10:19:51,mawinky_muyenga
585,1,0,0,Those big braids when you barely have hair to anchor them to issa no #datemyfamilyzambia,2019-04-05 08:27:22,king_cheelo
586,1,0,0,If there is something that hurts my eyes when I watch #datemyfamilyzambia its the bad wigs on some of the ladies' heads.,2019-04-05 06:59:45,ntelamoz
587,2,0,0,This episode of #DateMyFamilyZambia sucks balls like watching paint dry... I think this mercy chick not sanasana,2019-04-05 05:39:08,Dowjones5
588,0,0,0,Zambian doctors (medical) are weird looking I gues it's the messing with the student nurses #DateMyFamilyZambia,2019-04-05 05:39:03,Dowjones5
589,0,0,0,I think I should try to watch #datemyfamilyzambia Kutiwasanga iliko interesting.  When is next episode naifwe tukatambe,2019-04-05 05:32:51,Paul101_
590,2,0,0,bring back Zhane or Prudence #datemyfamilyzambia,2019-04-05 01:29:16,Zush31
591,0,0,0,Why you stuffing your mouth baby girl..?  #datemyfamilyzambia,2019-04-04 22:20:20,Shanzi103
592,0,0,0,Ba Mercy is boring please #datemyfamilyzambia,2019-04-04 22:08:24,Shanzi103
593,1,0,0,Walimonapo Bola iyamba 1-0? #datemyfamilyzambia,2019-04-04 22:06:08,Shanzi103
594,0,0,0,What's up with that hairline? #datemyfamilyzambia ,2019-04-04 21:46:27,Shanzi103
595,0,0,0,"Here's to hoping someone will get rejected simply for saying ""my names are"" #DateMyFamilyZambia",2019-04-04 21:41:52,musontips
596,0,0,0,#DateMyFamilyZambia was this an ASMR episode because SIGN ME UP!! pic.twitter.com/79UXjOPpQp,2019-04-04 21:07:15,JayMazyopa
597,0,0,0,Ati walimonapo bola yamba 1-0 #DateMyFamilyZambia,2019-04-04 21:05:27,Scenabella
598,0,0,0,"Zambezi..we wouldn’t have minded watching an episode that premiered before unlike showing us behind the scenes 
#DateMyFamilyZambia",2019-04-04 21:02:00,BigSmallz7
599,7,0,0,"K-star has a ‘Comedy Central’ status. 
The only reason I watch your favorite show #datemyfamilyZambia",2019-04-04 20:49:07,olly413__
600,0,0,0,I think this show is getting boring! Can you give us time to miss it a little! Will you ? Who goes from season 2 to season 3 in a day  shits boring now #DateMyFamilyZambia,2019-04-04 20:48:39,KingReavo
601,0,0,0,Finally something to seal my relief from #DateMyFamilyZambia today pic.twitter.com/uG8hmx6qxq,2019-04-04 20:46:58,ka_dube90
602,2,0,0,Those eye brows awe  #DateMyFamilyZambia,2019-04-04 20:44:19,mdiwa_ruva
603,1,0,0,Skinny boring Kakonkote  #datemyfamilyzambia,2019-04-04 20:40:54,Ty_bag
604,0,1,0,I thought you never liked #DateMyFamilyZambia,2019-04-04 20:39:47,nsamahugs
605,2,0,0,"We Don't Like Loud, Mannerless People On #datemyfamilyzambia But Neither Do We Like Boring, Unentertaining People. Worst Episode Ever.",2019-04-04 20:38:33,StFranceskko
606,1,0,0,Elo utu tubakazi who whisper are dangerous eeeehhhhhhh  #datemyfamilyZambia,2019-04-04 20:36:53,elix_chuni
607,0,0,0,Kansi ba doctor aba benzo funa nabeve #datemyfamilyzambia,2019-04-04 20:36:53,elix_chuni
608,0,0,1,Today's episode had me like... #datemyfamilyzambia pic.twitter.com/3I5mPnojEc,2019-04-04 20:36:50,kamkota_phiri
609,3,0,0,"If she didn't like how she was welcomed why did she come back?..I think she picked me because of my CAREER!""...Stanley, bu doc apa pena bwamoneka,very ""sharp"" loool...especially that she said her ex's family was why she left..#DateMyFamilyZambia",2019-04-04 20:35:56,MwaiiMwamba
610,0,0,0,"Fellas!! Should you be worried if she/he say ""I'm not into looks?""

 #DateMyFamilyZambia",2019-04-04 20:34:13,Seth6four
611,8,0,1,Me after watching today's #DateMyFamilyZambia pic.twitter.com/uQEeGiBCHr,2019-04-04 20:33:46,ka_dube90
612,10,0,0,#DateMyFamilyZambia Was booooriiiiing boring pic.twitter.com/z0XZ1VMfdv,2019-04-04 20:33:40,maymphande
613,5,1,1,"Girl tell me what you see. Is it money or its him ? A whole medical doctor guys. 
#DateMyFamilyZambia pic.twitter.com/mwWmLkvfjg",2019-04-04 20:33:34,FrazerBaratheon
614,0,0,0,Ba #DateMyFamilyZambia fakilankoni. Last two episodes have been boring AF,2019-04-04 20:32:46,Lordkeva
615,0,0,0,"“The two love birds competing who would whisper the most” #DateMyFamilyZambia
",2019-04-04 20:32:40,andremtapro
616,0,0,0,"The most depressing #datemyfamilyzambia episode ever..
-The girl with her Medusa hair style..
-Ackim 'works out'.. LOOKS LIKE HE NEEDS THE FAT that he's tryina burn.
-Evelyn Hone Boy just sad also..
-Doctor boy.. looks depressed
Na ononga malaiti mahala..mxxm..",2019-04-04 20:32:28,ray_remos
617,15,1,2,#DateMyFamilyZambia date my Career,2019-04-04 20:31:42,itsthajedi
618,6,0,0,Today's episode was so boring I  ended up enjoying it  #DateMyFamilyZambia,2019-04-04 20:31:41,ivwa
619,0,0,0,That's the truth... she chose him coz of that and I don't blame her coz she was clear she needs someone to take care of her..#DateMyFamilyZambia,2019-04-04 20:31:27,KatongoSandwe
620,0,0,0,"Okay birds, today's episode had no life in it. See you next week. #DateMyFamilyZambia",2019-04-04 20:31:26,AndrayMwelwa
621,1,0,0,"Well that shits over 
#DateMyFamilyZambia",2019-04-04 20:31:16,DreusLegacy
622,0,0,0,My favorites as Ackim  I loved that guy the girl was boring #DateMyFamilyZambia,2019-04-04 20:31:07,snazzy2012
623,0,0,0,Boom! Doctor you are right!!! #DateMyFamilyZambia,2019-04-04 20:31:00,TorriJonez
624,2,0,0,The two love birds competing who can whisper the most. #kstar #Datemyfamilyzambia,2019-04-04 20:30:46,BashiBupe
625,1,0,0,Next week am on elo for each date i will make sure nayenda navima empty containers va ice cream na blueband ndaba this girl has played with a lot of food lelo..... #DateMyfamilyzambia,2019-04-04 20:30:15,ButterflyTP1
626,7,0,0,This was the most boring episode of #datemyfamilyZambia my TV was dozing I kept waking it up.,2019-04-04 20:30:03,mula_hahaha
627,0,0,0,"Date of the whisperers had good moments?? 
All the best to them  #datemyfamilyzambia",2019-04-04 20:30:00,inonge_kat
628,4,0,0,Funny thing is they called each other boring #DateMyFamilyZambia,2019-04-04 20:29:59,Tinashe46519968
629,2,0,0,A quiet place #DateMyFamilyZambia,2019-04-04 20:29:42,MarthaTeee
630,4,0,0,"Hello Is this Zambezi Magic? 
We need to talk about today's episode #DateMyFamilyZambia pic.twitter.com/An6OVOGmmF",2019-04-04 20:29:39,sapio_sexio
631,4,0,0,"From this episode, we are told that in Zambia the slim dont like the slim. 
#DateMyFamilyZambia",2019-04-04 20:29:33,kabwetembo
632,2,0,1,"Date of the whisperers 
#datemyfamilyzambia",2019-04-04 20:29:31,CholzB
633,1,0,0,This playing with food thing is irritating me  #DateMyFamilyZambia,2019-04-04 20:29:16,TorriJonez
634,3,0,0,This episode was excruciating #DateMyFamilyZambia,2019-04-04 20:29:08,MulengaSilfa
635,5,0,1,"""Date of the whisperers"" #datemyfamilyzambia",2019-04-04 20:29:05,miss_mwala
636,0,0,0,K-Star : and that was date of the whisperers!!! #DateMyFamilyZambia pic.twitter.com/6iXpHD0tC0,2019-04-04 20:29:04,mulla_justicia
637,3,0,2," ah K star’s contribution to #datemyfamilyZambia is underated,ati you skeem he felt laka",2019-02-25 19:41:01,hilarydtp
638,0,1,0,So this is the Mumba from #DatemyfamilyZambia wow @KasaziLungu has competition for crush number 1 spot ,2019-02-25 09:04:51,Mubajnr
639,2,2,0,"My name wasn’t mentioned to answer that but let me reassure you that as grown as you think you are none of you qualifies to answer the stated question because some us are not even gonna make it on the heaven list so let’s not talk about it all,try #DateMyFamilyZambia ",2019-02-25 06:17:34,GChutu
640,7,1,0,"So I caught the repeat of #datemyfamilyzambia 
I see what y'all was talking about now.  pic.twitter.com/SJx1CYa02d",2019-02-24 17:34:27,TheNameIsZondo
641,5,3,1,"Mumba: what if I was like a girl with a high body count?

*In my heart* Me: Firstly, are you a girl with a high body count? Cause i totally understand it, and it wouldn't bother me
#datemyfamilyzambia",2019-02-24 11:05:57,Samm_Sid
642,1,0,0,Finally watching #DateMyFamilyZambia ,2019-02-23 13:03:16,somesay_bangi
643,0,0,0,#datemyfamilyzambia That mumba girl and that guy didn't suit.,2019-02-23 11:15:36,ChiseMuzo
644,0,0,0,#datemyfamilyzambia,2019-02-23 10:46:40,MbiliBishop
645,1,0,0,Finally got to watch that #datemyfamilyZambia episode that has the much spoken of 'Mumba'. But did she really ask that sex question to the guy's family. Ummmm,2019-02-23 06:37:51,remmymilambo
646,0,0,0,#datemyfamilyZambia what’s your Friday feeling?,2019-02-22 17:13:13,jimmysamanenga
647,0,1,0,"@FaithAlakas  I've watched repeat ya #DateMyFamilyZambia  
Finally",2019-02-22 16:32:36,CletusMusamvu
648,0,0,0,"Just catching up on the episode of #DateMyFamilyZambia and I am learning new things.

Criminology 
Livingstone University",2019-02-22 16:02:14,Jonsian7
649,4,0,0,Just Staring at Mumba's smile is better than having sex. #mumba #datemyfamilyZambia  pic.twitter.com/0UHGosaELB,2019-02-22 12:15:22,XangaMataka
650,0,0,0,"How many feel watching one episode of #DateMyFamilyZambia per week isn't enough.

How do you feel about #live #datemyfamilyZedtwitter",2019-02-22 11:37:35,TheZedplug
651,4,0,0," need to be on #datemyfamilyZambia might get some exposure as well.
Batizibeko naise",2019-02-22 10:48:18,CloutDracula_
652,0,0,0,"For those still looking for Mumba,I have found her  Her handle is @MumbaChipo2 #DateMyFamilyZambia",2019-02-22 09:57:48,LaBabyScientist
653,2,0,1,"@MomoYasa 

We would just like to thank this woman for helping us locate the lovely Mumba from #datemyfamilyZambia . Your country stands with you ",2019-02-22 09:48:08,EvertonIlunga
654,2,0,0,#datemyfamilyzambia  pic.twitter.com/GgyZvvY8vH,2019-02-22 07:35:47,mukemu_mulenga
655,2,0,0,There's a lot of Boys in Mumbas yard right now #datemyfamilyZambia,2019-02-22 05:35:30,SimonEric13
656,2,2,0,I missed #datemyfamilyZambia because my ass slept at 5pm and woke up today at 5am when is the repeat guys?,2019-02-22 05:24:21,Thee_Lioness97
657,0,0,0,#datemyfamilyZambia we have arrived ,2019-02-22 04:30:05,Dowjones5
658,4,0,0,Mumba I'm glad the show was a success...but your dad is buying a shotgun #datemyfamilyzambia,2019-02-22 04:08:44,Mwizanso1
659,0,0,0,To build his hair maybe  #datemyfamilyZambia,2019-02-21 22:56:18,Chikwa18
660,4,0,0,When she can't understand ..The Face he makes.. #DateMyFamilyZambia pic.twitter.com/3hxdKXzw0U,2019-02-21 22:17:22,GovermentName94
661,2,0,0,"I enjoyed today's episode of #datemyfamilyZambia..Mumba is so calm ,down to earth and beautiful too if my brother was older, I would recommend her ",2019-02-21 21:43:37,AlbinaAlbie
662,0,0,0,"Oh Zambian ladies and Light dudes. Anyway... I'll wait for him to break your heart Mumba, my thick lil khelani you. #datemyfamilyZambia",2019-02-21 21:11:56,I_A_M_Daniel
663,1,0,0,@PendoManjele there's a soft-spoken vegan on #datemyfamilyzambia I don't think it's a coincidence,2019-02-21 21:09:42,SimonEric13
664,0,0,0,So this was the item on DMF #DateMyFamilyZambia I should iv known,2019-02-21 20:58:49,officialroyd
665,6,1,2,"Unpopular opinion : 
 Mumba is just an average looking girl #DateMyFamilyZambia",2019-02-21 20:53:16,juniorwiseboy69
666,0,0,0,Seems  #datemyfamilyZambia for tonight was  ya ZED tweeps all going crazy ,2019-02-21 20:52:07,Nimrodnjamba
667,1,0,0,Mumba is soo fine. Wheew. Take me to Zambia rn  #DateMyFamilyZambia,2019-02-21 20:47:15,Tommy_Sheya
668,3,0,0,Awe I can't keep up. I was dozing through #datemyfamilyZambia .lol Goodnight,2019-02-21 20:41:06,MsKay_P
669,7,3,1,"The reviews are wild, you guys should be taking it easy on your fellow tweeps
#datemyfamilyZambia",2019-02-21 20:40:50,thenamezGeorge
670,6,1,1,"Tawanda was played, he needed to meet this nice girl. Not that Danial is bad though! #datemyfamilyZambia",2019-02-21 20:39:35,8sheetBanda_
671,11,0,0,"Guess what I'm about to do next?... Yes you got it right, I'm about to slide in that DM like it was a slippy slide.. #datemyfamilyZambia pic.twitter.com/pBEF688rpe",2019-02-21 20:38:58,richardsione31
672,5,1,2,"lol. Believe me bro, if I had it I would've hollered myself... Mumba sure is fine!
#DateMyFamilyZambia",2019-02-21 20:38:15,MwanaMayardi
673,8,3,2,I think most of you crashing on mumba don't stand a chance. She likes them lightskinned  #datemyfamilyZambia,2019-02-21 20:34:24,Latoya_Mwix
674,2,0,1,"#DateMyFamillyZambia #DateMyFamilyZambia
Kerfuffle in Mumba’s message requests and Facebook messenger pic.twitter.com/LxTqKthGbZ",2019-02-21 20:32:25,Ryvn_6
675,0,0,0,if you want to be picked just ask two coloured pipo to pretend as your family most zed ladies wont turn down a kalaziozio lol #DateMyFamilyZambia,2019-02-21 20:32:18,NyautiGodwin
676,3,0,1,Okay guys Tapaka be tifuna Mumba mmmmmm #DateMyFamilyZambia,2019-02-21 20:31:44,iam__niva
677,23,0,4,This Mumba girl out here looking at Danial like she’s bouta ruin his life #datemyfamilyzambia pic.twitter.com/4QQ1HfL3Tj,2019-02-21 20:31:23,siku____za
678,0,0,0,"This Guza on #datemyfamilyZambia is fresh ,but I don't trust her,lol...",2019-02-21 20:31:21,kb1bwalya
679,0,0,0,Ok I have a crush on mumba #datemyfamilyZambia,2019-02-21 20:31:17,AsheRResse
680,0,0,0,Yes That mumba chick has a nice rack #datemyfamilyZambia,2019-02-21 20:31:01,Reigh_jr
681,1,0,0,#datemyfamilyZambia Ka complex ka family looks like a plus lol,2019-02-21 20:30:41,alicardio
682,4,1,1,Remember when #DateMyFamilyZambia started? They had a whole website with a form to fill in...but now it’s just a number that I bet u can page...I don’t know what my point is...I’m just observing,2019-02-21 20:29:46,Bubbles_Beso
683,3,0,1,Asked where you see yourself in 10 years and marriage comes first  #DateMyFamilyZambia,2019-02-21 20:29:41,vkaymynameis
684,3,0,0,"Mumba deserved better. 
#datemyfamilyzambia",2019-02-21 20:29:39,SwikyDucci
685,3,0,1,"""Secretly getting attracted to you"" smh #DateMyFamilyZambia",2019-02-21 20:29:36,_Kapika_
686,9,1,2,Maybe I am just dumb but I don't think that was an intelligent conversation #datemyfamilyZambia,2019-02-21 20:29:13,mudenda_elisha
687,5,1,1,"People need to chose their representatives better 
#datemyfamilyzambia",2019-02-21 20:29:06,Seth6four
688,3,1,0,#DateMyFamilyZambia why is show trending on my tl pic.twitter.com/xkVPNQ7PYA,2019-02-21 20:28:51,drmuchindu_
689,2,1,0,Ok we need an update! Did it work out? #datemyfamilyZambia,2019-02-21 20:28:28,8sheetBanda_
690,0,0,0,What a boring episode  #datemyfamilyZambia,2019-02-21 20:28:27,Idylic_Lonsome
691,0,1,0,Knife niku left olo ku right? Asking for a friend....#DateMyFamilyZambia,2019-02-21 20:28:18,Mclan83
692,1,0,0,Tonight's episode is odd..no crazy moments  #datemyfamilyZambia,2019-02-21 20:27:57,Lillymwaba
693,3,1,0,She schools in Livingstone I bet some tourist out there will find her before you do #datemyfamilyZambia ,2019-02-21 20:27:56,zedcreative
694,0,0,0,I can tell what happened after the date. #datemyfamilyZambia,2019-02-21 20:27:50,OfficialChali
695,1,1,1,"Him: Would you cheat on me?
Her: uhm no
Wait uhm question over here would someone actually say yes in that instance? Hmm
#datemyfamilyZambia",2019-02-21 20:27:49,Seth6four
696,4,0,0,Ngeyi zazu Ba guy bakwete mumishishi #DateMyFamilyZambia pic.twitter.com/CePKmNm5lm,2019-02-21 20:27:49,Oli_Pope
697,1,0,0,"#DateMyFamilyZambia  we've had enough of Lusaka 
Lets give other provinces a chance.",2019-01-10 23:10:09,lenganjiposts
698,0,0,0,I actually forgot today is #datemyfamilyzambia,2019-01-10 21:40:19,TaWongDa
699,4,0,1,Killer dance moves. #DanielDrive #playkemusic #ThumaMina #datemyfamilyZambia pic.twitter.com/BUBxSSQ09s,2019-01-10 21:36:27,Seekers0fLand
700,0,0,0,tell me about #DateMyFamilyZambia,2019-01-10 21:15:29,AkuaGhana
701,2,0,0,“She needs to know cause she’s my life partner” ALEX #DateMyFamilyZambia,2019-01-10 21:03:46,marchbby_x
702,2,0,0,Ati I needed some one who is innovative  #DatemyfamilyZambia,2019-01-10 21:00:27,anita_simewo
703,2,0,0,"Appetite of a truck driver... Makes the two of us 
#datemyfamilyzambia",2019-01-10 20:52:30,_Misozi
704,3,0,0,This system where @DStvZambia give us decoders where we can't access #DatemyfamilyZambia in the village and yet see posts about it and #Zuba all the time is heartbreaking. What am I going to do with Hausa Magic?https://twitter.com/Ndizol/status/1083457584185655296 …,2019-01-10 20:50:03,perculia1
705,0,0,0,Not watching  #datemyfamilyzambia gives me so much Fomo.,2019-01-10 20:47:20,connie_mulela
706,2,0,0,"After watching #DatemyfamilyZambia today, i started thinking that maybe the majority of people who featured on today's episode, watch too much #mpali and that was the Logic effect in action.pic.twitter.com/jC9RVyXisp",2019-01-10 20:46:26,SIAD3NDA
707,0,1,0,Anyone found Mwika's @ ? Want to ask what he applies on his beard #DatemyfamilyZambia,2019-01-10 20:44:24,AnastasiaKasong
708,2,0,0,"Family number two. ""She is ha is type"" Ba Allan #DatemyfamilyZambia",2019-01-10 20:42:36,anita_simewo
709,2,0,0,#datemyfamilyzambia they don't do these ladies Justice mwandi. Ba ben10 bafulisha,2019-01-10 20:41:30,Joeshup1
710,0,0,0,#datemyfamilyzambia this episode got me like pic.twitter.com/0cuZ1eo6hK,2019-01-10 20:37:20,ThembisoLu
711,11,0,0,Me watching #DatemyfamilyZambia on twitter pic.twitter.com/nzX1MPkBEy,2019-01-10 20:36:14,moses_chaile
712,2,0,0,Chikashana all that food #datemyfamilyzambia,2019-01-10 20:35:39,Ben07Benjamin
713,36,0,3,"One thing we know for sure is Kristina is beautiful and Mwika is handsome 

But the date was kind of boring or maybe just camera shyness #datemyfamilyzambia",2019-01-10 20:35:16,Petermwansa15
714,4,0,0,Ugandans finding ways to fit in this hashtag. But we have failed #datemyfamilyzambia pic.twitter.com/QZAe4yvPUK,2019-01-10 20:33:49,IsraelPhotogra1
715,2,1,0,Someone tell Alex that he is trending #datemyfamilyzambia,2019-01-10 20:33:31,banda_santika
716,0,0,0,Kristina sit up ala #DatemyfamilyZambia,2019-01-10 20:33:30,MomoYasa
717,1,0,0,Open up #datemyfamilyzambia,2019-01-10 20:32:24,Kabwe_GS
718,5,0,1,I wish I could eat like Kristina #datemyfamilyzambia,2019-01-10 20:32:18,banda_santika
719,125,9,29,Show we watched the show with Mwika and Kristina  #DateMyFamilyZambia pic.twitter.com/X7oCUoBU7j,2019-01-10 20:32:09,BizzoPresents
720,6,0,1,"I felt Alex’s video  I had to watch it again....The soundtrack in the background
#DateMyFamilyZambia",2019-01-10 20:31:21,mzz_martha
721,3,1,0,Mwika kuti walalanda weka PA date yonse #DateMyFamilyZambia,2019-01-10 20:31:18,Alstroemeria__1
722,1,0,0,Honestly I was bored. #datemyfamilyzambia,2019-01-10 20:31:14,Nkchiti
723,2,0,0,Ba Peter your rejection tape ikaleni fye imiponto sheka sheka #DatemyfamilyZambia,2019-01-10 20:31:04,MomoYasa
724,15,3,1,I have nothing to say tonight #DateMyFamilyZambia,2019-01-10 20:30:12,Petermwansa15
725,2,0,0,Kudos to Kris for representing us the food lovers so well  Excellent job #datemyfamilyzambia,2019-01-10 20:29:45,Lillymwaba
726,4,2,1,"She should have chosen Alex. 
#datemyfamilyzambia
#DMFZambia",2019-01-10 20:29:41,Tuttie_S
727,2,0,0,"This just in: 
My brothers just admitted that they'd never put me as their family on this show...

No im not hurt, my eyes just ocassionally sweat from time to time
#datemyfamilyzambia",2019-01-10 20:29:39,chucky720
728,3,0,0,Buti Aleexxxiiii dressing fye #DatemyfamilyZambia,2019-01-10 20:29:36,MomoYasa
729,0,0,0,Boring episode this one... #DatemyfamilyZambia,2019-01-10 20:29:34,Tbeibez
730,3,1,0,“The most boring date my family I have ever watched” my mom is a bully  #datemyfamilyZambia,2019-01-10 20:29:24,Lillyonjobvu
731,1,0,0,Mwika hasn’t touched his food all date long take away aswell #DateMyFamilyZambia,2019-01-10 20:28:44,Ryvn_6
732,10,2,2,Lol. The date was boring.  #DateMyFamilyZambia,2019-01-10 20:28:18,fleurdelotusss
733,9,1,0,#DatemyfamilyZambia is more of a comedy show than it is a dating show. Always has me in stitches.,2019-01-10 20:28:11,KeziaKae
734,1,1,0,Wow Mwika is so chilled #DatemyfamilyZambia,2019-01-10 20:28:04,Mwindy31
735,4,0,0,"And Booom! She Said It, His Not A Person She Can Be Attracted To But She Will See!
Henway, Atreastii They Both Can Cook Kwachizungu #datemyfamilyzambia",2019-01-10 20:27:31,PReginalds
736,2,0,1,"are those ribs Olo ni half chicken that she's eating 
#DateMyFamilyZambia",2019-01-10 20:27:27,Preshya_Pusha
737,25,2,3,"But Kristina can eat please 
January is not your friend please....
First take away packs now that mountain of food on the date...

And why are they sharing a knife? 
#foodie
#datemyfamilyZambia",2019-01-10 20:27:23,chucky_Beau
738,1,1,1,Sex after iwe!!!!! #DatemyfamilyZambia,2019-01-10 20:27:23,Tigu_El
739,2,0,0,The sound on this episode of #DateMyFamilyZambia has been a letdown.,2019-01-10 20:27:20,missbwalya
740,4,1,1,Why are they sharing a knife? What establishment is this where they don't have another knife? #DatemyfamilyZambia,2019-01-10 20:27:03,ValentinaGasUp
741,0,1,0,#DatemyfamilyZambia his posture though. ,2019-01-10 20:27:00,Maa_rla
742,6,1,1,#datemyfamilyzambia the size of the meals though ,2019-01-10 20:26:54,Isomo_k
743,4,1,0,"Where did Kristina's lipstick go? at the narration it disappeared, did they kiss?  #DatemyfamilyZambia",2019-01-10 20:26:54,AnastasiaKasong
744,0,1,0,"She's talking about pork chops... When will she find out he's Muslim? Lol
#datemyfamilyZambia",2019-01-10 20:26:47,inonge_kat
745,1,0,0,Alex would have been more fun on this dateshe would have been laughing #datemyfamilyzambia,2019-01-10 20:26:42,Ndizol
746,1,0,0,Bushe ninshi balelanda ba Alex? #DateMyfamilyZambia,2019-01-10 20:26:29,BwelaN
747,11,1,1,That’s a serious graze you ordered Kristina #DateMyFamilyZambia,2019-01-10 20:26:18,Ryvn_6
748,2,0,1,"Mwika is so chilled, it's actually cute #datemyfamilyzambia",2019-01-10 20:26:13,SendoiLubinda
749,5,3,0,The girl is 20yrs old and the guy is 22 yrs.. God hav mercy #DatemyfamilyZambia pic.twitter.com/PPZOzmWekI,2019-01-10 20:25:54,jamesdansoo
750,1,0,0,So they Just had to reach at mwika’s house at night #datemyfamilyzambia,2019-01-10 20:25:47,ThomasMabwe
751,0,0,0,"Ba peter ati ""she's so conservative""  #DateMyFamilyZambia",2019-01-10 20:25:18,ReyesZard
752,2,0,0,"She’ll lose interest in 3,2,1... #DateMyFamilyZambia",2019-01-10 20:25:07,fleurdelotusss
753,9,2,0,Chilling with Alex can be fun #DateMyFamilyZambia,2019-01-10 20:24:38,Alstroemeria__1
754,2,2,0,"Guys, Mwika is a legit nice guy.. did he need to come on this show? #datemyfamilyzambia",2019-01-10 20:24:37,kabwejulianna
755,2,1,0,Ok but the jacket #datemyfamilyzambia,2019-01-10 20:24:33,Wanda_why96
756,4,1,0,"Peter, very bold move in that rejection video  #datemyfamilyZambia",2019-01-10 20:24:29,Jameschifwaila
757,0,0,0,Catching the repeat of #datemyfamilyZambia,2019-01-05 13:10:44,ToxiqOfficial
758,0,0,0,I am so over #DatemyFamilyZambia.The whole thing is just staged.its sooooo boring,2019-01-05 11:37:38,Kayjerom
759,0,0,0,So I'm a Mum and I am basically lame and totally out of touch with the latest fashion. But...What is the lady from the second family wearing? #datemyfamilyZambia #Zambia,2019-01-05 06:37:56,Idylic_Lonsome
760,0,0,0,"Ba Nathan ati ""you have missed out on a chance to get a banker in your life""  dude, you need more substance than this in your life #datemyfamilyZambia #Zambezimagic @zambezimagictv",2019-01-05 06:37:56,Idylic_Lonsome
761,4,0,3,"Surely this light skin obsession can't be strictly a #datemyfamilyZambia thing.

These people come from our communities. I guess that's how a lot of people actually think off camera.

It could explain the rise in the number of skin bleaching victims we see everyday.",2019-01-04 16:55:49,ShaniApo
762,0,1,0,I'm so glad Nathan is still looking #DateMyFamilyZambia,2019-01-04 16:22:33,tallzedgirl
763,1,0,0,This last family is the family I don’t need near me. #datemyfamilyZambia,2019-01-04 16:19:19,musondaholland
764,1,0,0,"Race na religion fya palana lelo
#DateMyFamilyZambia",2019-01-04 16:17:14,MwivwanajiS
765,0,0,0,Mmm kwa Nathan iya iyi #datemyfamilyzambia,2019-01-04 16:16:03,kayla_yombwe
766,0,0,0,Gosh I like this girl #DateMyFamilyZambia,2019-01-04 16:03:17,musondaholland
767,1,1,0,@ChiluLemba sooo is this #datemyfamilyZambia on catchup???  Never seems to work for me!! And @DStvZambia NEVER RESPOND.,2019-01-04 16:03:10,RainbowGirl_C
768,0,0,0,Vanessa is filling that fork ehhh #datemyfamilyzambia. She's not even playing,2019-01-04 12:28:08,Shanita_Claudia
769,3,0,0,"Yesterday's #datemyfamilyzambia was boring. The people were too sensible, you need some idiots in the mix.",2019-01-04 08:39:55,mr_siame
770,0,0,0,"I'm convinced some guy behind the camera keeps asking everyone what their ""names"" are. #DateMyFamilyZambia",2019-01-04 06:57:19,mr_siame
771,0,0,0,"""Verbal diarrhoea"" ?? 
#datemyfamilyzambia",2019-01-04 05:54:59,Maa_rla
772,5,1,0,"Yoh. That guy really said “You missed out on a chance to date a banker for once in your life” 
I’m still laughing #DateMyFamilyZambia",2019-01-03 21:19:20,fleurdelotusss
773,2,0,0,"The third family though, theres just something.

#datemyfamilyzambia",2019-01-03 21:13:13,Xhabo101
774,1,0,0,#datemyfamilyzambia,2019-01-03 21:11:20,Jam3sOmet
775,4,1,0,"If you're not dating for love then what are you dating for?
#datemyfamilyzambia",2019-01-03 20:50:25,Pepper_Nonie
776,0,0,0,When #zedtwitter doesn't understand that you mean she is the epitome of beauty #datemyfamilyzambia  pic.twitter.com/NhA2Dr1FPn,2019-01-03 20:46:26,TasTembo
777,15,0,2,"Vanessa is honestly out of these guys league.
#datemyfamilyzambia",2019-01-03 20:41:12,NdanjiZoe
778,0,0,0,I remember Lusungu DJ’ing @ the Yard  #DateMyFamilyZambia,2019-01-03 20:40:19,African_Gent
